fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,presMax,horaPresMax,presMin,horaPresMin
2014-06-12,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"25,9","0,0","16,5",04:20,"35,3",15:40,8.0,"1,9","7,8",14:50,"957,0",10,"953,9",17
2014-06-13,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"27,6","0,0","18,1",04:40,"37,0",13:50,11.0,"1,9","7,5",02:10,"955,9",08,"952,0",Varias
2014-06-14,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"27,6","0,0","17,8",05:20,"37,4",15:30,28.0,"2,2","10,8",18:20,"952,5",00,"947,6",Varias
2014-06-15,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"25,7","0,0","19,5",23:50,"31,9",14:50,6.0,"3,9","10,8",06:10,"950,3",Varias,"947,7",16
2014-06-16,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"24,2","0,0","16,2",04:10,"32,1",15:00,32.0,"3,3","9,2",16:50,"949,8",08,"946,6",17
2014-06-17,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"22,4","0,0","13,9",05:10,"31,0",15:20,27.0,"3,1","8,3",14:00,"951,3",Varias,"948,4",17
2014-06-18,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"24,9","0,0","17,2",04:40,"32,6",15:10,23.0,"3,3","9,2",18:00,"952,2",09,"950,3",16
2014-06-19,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"22,6","0,0","15,6",05:10,"29,7",15:30,23.0,"2,8","9,7",17:20,"952,7",08,"950,2",17
2014-06-20,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"21,4","0,0","14,4",05:00,"28,3",12:40,24.0,"3,1","11,4",16:40,"952,4",00,"950,0",18
2014-06-21,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"19,2","0,0","11,3",05:00,"27,2",16:00,23.0,"3,1","11,4",14:30,"953,9",23,"951,7",03
2014-06-22,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"21,7","0,0","15,1",05:40,"28,3",15:10,16.0,"2,5","8,6",19:00,"954,6",23,"952,2",15
2014-06-23,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"20,6","0,0","14,4",05:20,"26,9",15:00,27.0,"3,9","10,8",17:30,"954,8",Varias,"951,9",17
2014-06-24,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"17,2","8,2","12,5",05:00,"21,8",10:00,22.0,"3,6","7,8",18:00,"953,8",22,"951,5",17
2014-06-25,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"19,6","0,0","11,4",04:00,"27,7",16:50,33.0,"2,8","8,9",15:20,"954,2",08,"951,1",17
2014-06-26,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"22,3","0,0","14,8",05:30,"29,8",15:50,26.0,"2,2","8,1",11:20,"953,8",23,"951,7",17
2014-06-27,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"23,7","0,0","14,9",05:00,"32,5",15:30,28.0,"2,2","9,7",14:50,"954,4",09,"951,2",18
2014-06-28,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"23,3","0,0","15,9",05:20,"30,7",16:20,28.0,"5,0","13,3",17:00,"953,8",08,"951,3",17
2014-06-29,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"20,6","0,0","13,3",05:10,"28,0",17:20,28.0,"3,1","8,6",00:10,"956,2",11,"952,9",03
2014-06-30,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"22,4","0,0","12,5",04:20,"32,4",16:30,99.0,"3,1","9,2",Varias,"955,4",08,"950,8",18
2014-07-01,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"20,6","0,0","13,7",05:20,"27,6",15:40,26.0,"5,0","11,9",18:40,"953,0",07,"949,9",17
2014-07-02,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"18,6","4,2","12,2",05:20,"25,0",14:30,29.0,"3,6","13,9",17:00,"952,5",22,"949,8",17
2014-07-03,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"18,4","0,5","13,6",05:00,"23,1",12:20,15.0,"1,7","9,2",14:20,"954,0",23,"951,4",04
2014-07-04,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"22,6","0,0","14,3",04:30,"30,8",16:50,26.0,"3,1","8,9",14:30,"954,8",10,"952,7",17
2014-07-05,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"24,9","0,0","16,5",05:20,"33,3",16:00,24.0,"2,8","9,4",16:10,"954,5",01,"950,2",17
2014-07-06,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"20,2","0,0","14,9",05:20,"25,5",15:50,27.0,"4,2","10,0",15:20,"953,9",09,"951,5",17
2014-07-07,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"21,7","0,0","15,1",05:20,"28,3",15:40,31.0,"3,6","17,5",18:00,"955,1",Varias,"952,5",03
2014-07-08,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"23,6","0,0","14,7",05:20,"32,6",16:00,31.0,"3,1","10,8",16:10,"955,4",Varias,"951,8",18
2014-07-09,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"26,2","0,0","17,6",05:20,"34,8",16:30,27.0,"2,8","8,6",14:40,"952,2",00,"949,5",17
2014-07-10,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"26,2","0,0","18,2",05:20,"34,1",Varias,32.0,"3,3","10,0",15:10,"953,1",10,"950,8",Varias
2014-07-11,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"26,0","0,0","16,8",04:50,"35,2",15:10,34.0,"3,6","10,3",15:30,"953,8",Varias,"950,5",18
2014-07-12,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"25,8","0,0","16,9",05:00,"34,8",15:40,32.0,"2,5","10,0",15:30,"952,8",09,"950,4",17
2014-07-13,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"26,4","0,0","16,6",05:20,"36,2",16:50,28.0,"3,6","10,3",13:10,"953,3",09,"950,8",Varias
2014-07-14,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"28,1","0,0","18,7",05:20,"37,5",17:00,34.0,"1,4","8,1",18:30,"953,5",Varias,"950,4",18
2014-07-15,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"29,4","0,0","20,2",05:30,"38,6",15:10,26.0,"1,4","10,0",14:10,"954,1",09,"951,6",17
2014-07-16,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"29,9","0,0","20,1",05:20,"39,7",14:50,17.0,"2,8","9,2",11:00,"954,1",09,"951,6",18
2014-07-17,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"30,4","0,0","21,3",05:40,"39,5",14:50,99.0,"1,4","8,6",Varias,"954,9",08,"950,8",18
2014-07-18,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"27,3","0,0","21,1",23:59,"33,5",15:30,20.0,"4,2","11,4",14:50,"951,2",Varias,"948,4",17
2014-07-19,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"21,2","0,0","16,5",05:00,"26,0",Varias,23.0,"3,1","10,0",11:30,"953,4",24,"950,3",18
2014-07-20,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"20,8","0,0","14,3",05:30,"27,3",17:20,31.0,"4,4","9,7",14:50,"956,6",Varias,"952,9",02
2014-07-21,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"24,8","0,0","15,2",05:30,"34,4",16:20,29.0,"1,7","7,8",14:10,"957,0",08,"953,1",18
2014-07-22,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"27,4","0,0","17,7",05:30,"37,0",14:50,27.0,"1,1","8,1",15:40,"953,7",00,"949,2",18
2014-07-23,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"28,6","0,0","19,8",05:20,"37,5",15:30,32.0,"2,8","9,7",18:00,"950,0",08,"946,5",17
2014-07-24,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"26,4","0,0","17,5",05:20,"35,2",15:30,33.0,"3,9","10,6",18:10,"949,2",08,"946,2",16
2014-07-25,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"25,8","0,0","16,3",05:10,"35,3",15:40,24.0,"1,9","11,1",16:00,"949,5",24,"946,5",17
2014-07-26,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,,,,,,,,"2,2",,,,,,
2014-07-27,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,,,,,,,,"2,2",,,,,,
2014-07-28,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"28,4","0,0","20,3",04:50,"36,6",15:20,32.0,"4,2","10,3",12:30,"953,2",Varias,"949,1",Varias
2014-07-29,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"26,2","0,0","17,8",05:50,"34,7",16:50,99.0,"1,9","8,1",Varias,"950,6",11,"948,1",17
2014-07-30,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"27,0","0,0","18,5",05:40,"35,6",16:30,26.0,"1,9","9,4",17:50,"951,1",10,"948,6",18
2014-07-31,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"27,3","0,0","20,5",23:59,"34,1",15:00,20.0,"3,1","11,4",16:30,"952,3",10,"949,7",18
2014-08-01,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"22,4","0,0","16,3",05:30,"28,4",15:30,27.0,"4,2","15,3",18:10,"951,8",10,"948,2",17
2014-08-02,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"20,6","0,0","13,5",05:40,"27,6",16:10,26.0,"5,0","10,0",14:00,"950,4",10,"948,2",16
2014-08-03,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"23,4","0,0","15,4",05:40,"31,4",16:10,27.0,"1,9","9,2",13:50,"950,9",09,"948,1",18
2014-08-04,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"25,2","0,0","16,9",05:30,"33,5",15:10,31.0,"3,3","9,7",17:50,"954,5",23,"950,5",01
2014-08-05,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"24,7","0,0","16,2",05:40,"33,2",16:10,99.0,"2,5","7,5",15:50,"955,7",10,"953,4",18
2014-08-06,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"26,6","0,0","17,7",05:40,"35,5",14:30,34.0,"4,2","9,2",12:30,"955,1",Varias,"952,5",Varias
2014-08-07,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"28,1","0,0","19,4",05:40,"36,8",15:00,27.0,"3,3","8,6",16:30,"954,0",10,"949,9",18
2014-08-08,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"27,0","0,0","18,4",05:20,"35,5",16:30,23.0,"3,6","13,6",11:30,"951,6",00,"947,6",Varias
2014-08-09,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"26,6","0,0","18,5",05:40,"34,6",15:40,22.0,"3,1","10,8",12:20,"950,4",Varias,"947,3",17
2014-08-10,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"25,9","0,0","17,8",05:40,"34,0",15:40,27.0,"3,6","9,4",13:20,"952,6",24,"950,0",02
